id;uid;codeBcgi;acceptedDetermination;cultivar;family;ipenCode;site;area;place;groupe;locationType;locationUid;dateDeath;dateDeathPrecision;correspondingName;acquisitionName;provenanceType;genus;infraSpecies;number;species;instituteName
6855f58990c6dd09a3906c22;648a637a-edd6-46e1-a5ad-0a26d459207d;FRIBG;Ornithogalum princeps (Baker) J.C.Manning & Goldblatt;;Asparagaceae;XX-0-FRIBG-20090250;Jardin botanique de l'Université de Fribourg;;Géophytes;5. Afrique;Groupe;d5163f25-aea2-4511-81de-6733c1d40e24;;;Hortus Botanicus Universitatis Latviensis HBUL$;Ornithogalum princeps (Baker) J.C.Manning & Goldblatt;enum_unknown;Ornithogalum;;20090250I0;princeps;
6855f58990c6dd09a3906c3c;b4472b15-e1ef-48e3-b505-8d3d553b80b4;FRIBG;Iris spuria L.;;Iridaceae;XX-0-FRIBG-20080080;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Österreichische Bundesgärten Alpengarten im Belvederegarten ÖBAB$;Iris spuria L.;enum_unknown;Iris;;20080080I0;spuria;
6855f58990c6dd09a3906c4b;fa4e2348-653d-48ff-8e6d-6833a0ca7ed2;FRIBG;Paeonia lactiflora Pall. 'Buckeye Belle';Buckeye Belle;Paeoniaceae;XX-0-FRIBG-20090402;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Garten Center Aebi-Kaderli GCAK$;Paeonia lactiflora Pall. 'Buckeye Belle';enum_unknown;Paeonia;;20090402I0;lactiflora;
6855f58990c6dd09a3906c55;347902c7-6744-441e-aad9-f7b527a7882b;FRIBG;Iris magnifica Vved.;;Iridaceae;XX-0-FRIBG-20040550;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Meise Botanic Garden MBG$-𘄮𛊫;Iris magnifica Vved.;enum_unknown;Iris;;20040550I0;magnifica;
6855f58990c6dd09a3906c5e;ec2afdc4-e8fd-4b7e-8945-3596d0eff6d0;FRIBG;Allium altaicum Pall.;;Amaryllidaceae;XX-0-M-B/0299;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanischer Garten München-Nymphenburg Samenversand M;Allium altaicum Pall.;enum_unknown;Allium;;20080050I0;altaicum;
6855f58990c6dd09a3906c74;b01a3b60-f3c6-48b3-bbfc-a85e943e8042;FRIBG;Iris laevigata Fisch.;;Iridaceae;XX-0-FRIBG-20190390;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanical Garden of Perm State University BGPSU$-㶖焮𒇐;Iris laevigata Fisch.;enum_unknown;Iris;;20190390I0;laevigata;
6855f58990c6dd09a3906c7f;a2ecb3f5-523c-4f01-b0a9-1d62e55ab661;FRIBG;Scilla sardensis (Whittall ex Barr & Sugden) Speta;;Asparagaceae;XX-0-FRIBG-19950661;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Scilla sardensis ( Barr & Sayden) Speta;enum_unknown;Scilla;;19950661I0;sardensis;
6855f58990c6dd09a3906c7e;0bab41a0-4c50-4279-b66b-659204fd7f52;FRIBG;Acis rosea (F.Martin bis) Sweet;;Amaryllidaceae;GR-0-M-1977/0274;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanischer Garten München-Nymphenburg Samenversand M;Acis rosea (F. Martin bis) Sweet;enum_wildcultivated;Acis;;20100102C0;rosea;
6855f58990c6dd09a3906c89;c9994fbc-c88f-4901-94be-183779dad967;FRIBG;Albuca bracteata (Thunb.) J.C.Manning & Goldblatt;;Asparagaceae;XX-0-FRIBG-20000183;Jardin botanique de l'Université de Fribourg;;Géophytes;5. Afrique;Groupe;d5163f25-aea2-4511-81de-6733c1d40e24;;;Universität Hohenheim Hohenheimer Garten (772) HOH;Albuca bracteata (Thunb.) J.C. Manning & Goldblatt;enum_unknown;Albuca;;20000183I0;bracteata;
6855f58990c6dd09a3906c8c;d9082d7b-69a6-4025-b2df-a26e1e187f99;FRIBG;Fritillaria messanensis subsp. gracilis (Ebel) Rix;;Liliaceae;XX-0-FRIBG-20170087;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Jardin Botanique Université de Franche-Comté et de la Ville de Besançon JBUFCVB$;Fritillaria messanensis subsp. gracilis (Ebel) Rix;enum_unknown;Fritillaria;gracilis;20170087I0;messanensis;
6855f58990c6dd09a3906cbd;70b8373f-468f-4f57-921a-85409c4c9741;FRIBG;Acis valentina (Pau) Lledó, A.P.Davis & M.B.Crespo;;Amaryllidaceae;XX-0-BERN-1985/209-G-S;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanischer Garten Universität Bern BERN;Acis valentina (Pau) Lledo, A.P Davis et M.B. Crespo;enum_unknown;Acis;;20080137I0;valentina;
6855f58990c6dd09a3906cc8;6154efc1-5fa0-4f9a-9a35-87d2d3e2a78b;FRIBG;Paradisea liliastrum (L.) Bertol.;;Asparagaceae;CH-0-FRIBG-20020669;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Jardin Botanique de l'Université FRIBG;Paradisea liliastrum (L.) Bertol.;enum_wild;Paradisea;;20020669N0;liliastrum;
6855f58990c6dd09a3906cd9;e1f80ed7-044b-4212-b031-832ef277a77e;FRIBG;Hedychium coronarium J.Koenig;;Zingiberaceae;XX-0-FRIBG-19790002;Jardin botanique de l'Université de Fribourg;;Géophytes;5. Afrique;Groupe;d5163f25-aea2-4511-81de-6733c1d40e24;;;Botanischer Garten Universität Zürich Z;Hedychium coronarium J. Koenig;enum_unknown;Hedychium;;19790002I1;coronarium;
6855f58990c6dd09a3906ce9;176fd8fa-88a3-4a99-9f46-5f3818057cab;FRIBG;Paeonia daurica subsp. mlokosewitschii (Lomakin) D.Y.Hong;;Paeoniaceae;XX-0-G-20100258;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Conservatoire et Jardin botaniques de la Ville de Genève G;Paeonia daurica subsp. mlokosewitschii (Lomakin) D.Y.Hong;enum_unknown;Paeonia;mlokosewitschii;20230489I0;daurica;
6855f58990c6dd09a3906d00;b43936ce-7960-4d0c-b449-c6321fe7c3b6;FRIBG;Allium tuberosum Roxb.;;Amaryllidaceae;XX-0-FRIBG-20030895;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Fournisseur inconnu F$;Allium tuberosum Spreng.;enum_unknown;Allium;;20030895I0;tuberosum;
6855f58990c6dd09a3906d4b;596a258c-7f10-4ba3-a7cd-fb1a86cb3bf9;FRIBG;Iris lusitanica Ker Gawl.;;Iridaceae;PT-0-DR-000448;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanischer Garten Technischen Universität DR;Iris lusitanica Ker-Gawl.;enum_unknown;Iris;;20090180I0;lusitanica;
6855f58990c6dd09a3906d4c;84d8e6d5-d8c5-4c69-9093-c25e30ac88cd;FRIBG;Iris biglumis Vahl;;Iridaceae;RU-0-OSN-2012-204;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanischer Garten Universität Osnabrück OSN;Iris biglumis Vahl.;enum_wild;Iris;;20130010N0;biglumis;
6855f58990c6dd09a3906d56;dfb19501-38b4-4232-9321-a24c56dfa001;FRIBG;Muscari racemosum (L.) Lam. & DC.;;Asparagaceae;XX-0-FRIBG-19950633;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Muscari racemosum (L.) Mill.;enum_unknown;Muscari;;19950633I0;racemosum;
6855f58990c6dd09a3906d6a;c0212440-52df-4b5d-b16c-5cfb9a2a67ca;FRIBG;Iris crocea Jacquem. ex R.C.Foster;;Iridaceae;XX-0-FRIBG-20080070;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Österreichische Bundesgärten Alpengarten im Belvederegarten ÖBAB$;Iris crocea R.C. Foster;enum_unknown;Iris;;20080070I0;crocea;
6855f58990c6dd09a3906d6c;36a1054e-6058-4c0a-8892-4e2adc1b29b2;FRIBG;Iris caucasica Hoffm.;;Iridaceae;XX-0-FRIBG-20190389;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanical Garden of Perm State University BGPSU$-㶖焮𒇐;Iris caucasica Hoffm.;enum_unknown;Iris;;20190389I0;caucasica;
6855f58990c6dd09a3906d8e;17804b91-a7fe-4f10-a4de-90e9c49e32b2;FRIBG;Allium angulosum L.;;Amaryllidaceae;DE-0-KL-2008/132;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Landesmuseum für Kärnten Kärntner Botanikzentrum KL;Allium angulosum L.;enum_wild;Allium;;20090074N0;angulosum;
6855f58990c6dd09a3906db1;2487228b-8283-49b2-a733-f840260f79e5;FRIBG;Camassia leichtlinii (Baker) S.Watson;;Asparagaceae;XX-0-FRIBG-19950659;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Camassia leichtlinii S. Watson;enum_unknown;Camassia;;19950659I0;leichtlinii;
6855f58990c6dd09a3906dd8;174e012b-d83c-407d-95ac-986ae3b7278a;FRIBG;Dierama igneum Klatt;;Iridaceae;XX-0-FRP-26109;Jardin botanique de l'Université de Fribourg;;Géophytes;5. Afrique;Groupe;d5163f25-aea2-4511-81de-6733c1d40e24;;;Palmengarten Stadt Frankfurt am Main FRP;Dierama igneum Klatt;enum_unknown;Dierama;;20150259I0;igneum;
6855f58990c6dd09a3906de6;7afc90d5-00ce-4c9a-bec7-ad75f23c727e;FRIBG;Scilla mischtschenkoana Grossh.;;Asparagaceae;XX-0-FRIBG-19950689;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Scilla mischtschenkoana Grossh.;enum_unknown;Scilla;;19950689I0;mischtschenkoana;
6855f58990c6dd09a3906df9;2bb4ccfe-54db-493c-88fb-2c76aee675f9;FRIBG;Ornithogalum candicans (Baker) J.C.Manning & Goldblatt;;Asparagaceae;XX-0-FRIBG-20060301;Jardin botanique de l'Université de Fribourg;;Géophytes;5. Afrique;Groupe;d5163f25-aea2-4511-81de-6733c1d40e24;;;Botanischer Garten Heinrich-Heine-Universität DUSS;Ornithogalum candicans (Baker) J.C.Manning & Goldblatt;enum_unknown;Ornithogalum;;20060301I0;candicans;
6855f58990c6dd09a3906dff;cdc3a215-42ac-4a87-b17b-049f6f8c5f1a;FRIBG;Iris haynei Baker;;Iridaceae;IL-0-FRIBG-20130028;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Jerusalem Botanical Gardens, The Hebrew University of Jerusalem Dr Ori Fragman-Sapir JBGTHUJDOFS$;Iris haynei Baker;enum_wild;Iris;;20130028N0;haynei;
6855f58990c6dd09a3906e04;74d9d561-48dd-4183-b474-9e85909525ef;FRIBG;Fritillaria meleagris L.;;Liliaceae;XX-0-BHU-1996-309;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Humboldt - Universität zu Berlin Institut für Biologie, Späth-Arboretum BHU;Fritillaria meleagris L.;enum_unknown;Fritillaria;;20160323I0;meleagris;
6855f58990c6dd09a3906e2a;e2a7a21f-bfb4-403f-9d26-bb847647214f;FRIBG;Iris hookeri Penny ex Loudon;;Iridaceae;CA-0-FRIBG-20200160;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Jardin botanique de Montréal JM$;Iris hookeri Penny;enum_wild;Iris;;20200160N0;hookeri;
6855f58990c6dd09a3906e2c;75fbd679-09b8-4474-b74f-78b2be074d84;FRIBG;Lilium lancifolium Thunb.;;Liliaceae;XX-0-G-19781932;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Conservatoire et Jardin botaniques de la Ville de Genève G;Lilium lancifolium Thunb.;enum_unknown;Lilium;;20070429I0;lancifolium;
6855f58990c6dd09a3906e4c;c31c0c14-5d45-43eb-bac2-9791ecee3f18;FRIBG;Iris chrysographes Dykes;;Iridaceae;XX-0-Z-19710493;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanischer Garten Universität Zürich Z;Iris chrysographes Dykes;enum_unknown;Iris;;20100430I0;chrysographes;
6855f58990c6dd09a3906e4b;5ccde829-ce09-44fa-83ff-b3127a2e4005;FRIBG;Fritillaria persica L.;;Liliaceae;IL-0-FRIBG-20140341;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;The Botanic Gardens, Tel Aviv University, The George S.Wise Faculty of Life Sciences, Department of Plant Sciences TBGTAUTGSWFLSDPS$;Fritillaria persica L.;enum_wild;Fritillaria;;20140341N0;persica;
6855f58990c6dd09a3906e5a;02f1f01e-61ea-4ede-a880-7f2c1b42da28;FRIBG;Allium lusitanicum Lam.;;Amaryllidaceae;CH-0-FRIBG-20040667;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Jardin Botanique de l'Université FRIBG;Allium lusitanicum Lam.;enum_wild;Allium;;20040667N1;lusitanicum;
6855f58990c6dd09a3906e5f;283f7d8d-a417-418a-9cdb-c0689373288a;FRIBG;Eremurus stenophyllus Baker;;Asphodelaceae;XX-0-FRIBG-19920348;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanic Garden Biotechnology Dept., Delft University of Technology DELF;Eremurus stenophyllus (Boiss. et Buhse) Baker;enum_unknown;Eremurus;;19920348I0;stenophyllus;
6855f58990c6dd09a3906e63;9d69ebce-2961-472b-88a9-4020a4a9c16b;FRIBG;Iris hexagona Walter;;Iridaceae;XX-0-FRIBG-20031104;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Orto e Museo Botanico Universita di Pisa OMBUP$;Iris hexagona Walter;enum_unknown;Iris;;20031104I0;hexagona;
6855f58990c6dd09a3906e6b;43624d3f-533c-4a9b-9b52-0499b150bfe0;FRIBG;Allium moly L.;;Amaryllidaceae;XX-0-FRIBG-19950610;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Jardin Botanique de l'Université FRIBG;Allium moly L.;enum_unknown;Allium;;19950610I0;moly;
